"id","league_id","home_goals","away_goals","winner","home_gk","home_def","home_mid","home_atk","home_def_count","home_mid_count","home_atk_count","away_gk","away_def","away_mid","away_atk","away_def_count","away_mid_count","away_atk_count"
20416,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20417,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","bad",4,3,3
3192,1729,1,1,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","good","good",4,5,1
20418,19694,0,0,"draw","good","bad","bad","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3193,1729,3,0,"home","very good","very good","very good","very good",4,4,2,"good","good","good","bad",4,5,1
20420,19694,5,0,"home","bad","bad","bad","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3194,1729,0,1,"away","very bad","bad","bad","bad",4,4,2,"very good","good","good","good",4,4,2
3195,1729,0,0,"draw","bad","bad","good","good",4,5,1,"good","very good","very good","bad",4,4,2
20422,19694,2,1,"home","bad","very bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20423,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"good","very bad","bad","bad",4,3,3
3196,1729,1,0,"home","good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
20424,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
3197,1729,1,2,"away","good","very good","good","very good",4,4,2,"very good","very good","very good","very good",4,3,3
20425,19694,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3198,1729,0,2,"away","good","good","good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
20426,19694,0,1,"away","bad","very bad","very bad","bad",4,4,2,"bad","bad","bad","good",4,4,2
20427,19694,1,2,"away","bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20428,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20429,19694,4,3,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,5,1
20431,19694,1,2,"away","very bad","very bad","very bad","very bad",3,5,2,"very bad","very bad","very bad","very bad",4,5,1
3199,1729,1,1,"draw","very good","very good","good","very good",4,5,1,"good","very good","very good","good",4,4,2
3200,1729,4,3,"home","very good","very good","bad","good",4,5,1,"very good","very good","very good","very good",4,5,1
20432,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20433,19694,1,0,"home","bad","bad","bad","good",4,4,2,"bad","very bad","very bad","very bad",4,4,2
3201,1729,1,2,"away","very good","bad","good","good",4,4,2,"bad","bad","bad","bad",4,4,2
3202,1729,3,1,"home","very good","very good","very good","very good",4,4,2,"good","bad","good","bad",4,3,3
20435,19694,0,2,"away","very bad","very bad","very bad","bad",4,4,2,"good","good","bad","bad",4,4,2
3203,1729,2,2,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
20436,19694,2,3,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,4,2
3204,1729,3,1,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,3,3
20437,19694,0,3,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3205,1729,4,0,"home","good","very good","very good","very good",4,4,2,"good","very good","good","good",4,4,2
20438,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3206,1729,3,0,"home","very good","bad","bad","bad",4,5,1,"very good","good","good","good",4,4,2
3207,1729,4,0,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
3208,1729,0,3,"away","good","good","good","good",4,4,2,"bad","bad","good","very good",4,3,3
20441,19694,1,1,"draw","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20442,19694,2,1,"home","good","good","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20443,19694,0,2,"away","very bad","very bad","very bad","very bad",4,5,1,"bad","bad","good","bad",4,4,2
3209,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","bad","good","good",4,5,1
3210,1729,4,1,"home","very good","very good","very good","very good",4,3,3,"very good","bad","bad","bad",4,3,3
3211,1729,2,1,"home","very good","very good","very good","very good",4,4,2,"good","good","good","very good",4,5,1
20450,19694,2,1,"home","bad","bad","good","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20451,19694,3,1,"home","bad","very bad","very bad","bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
3212,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3213,1729,3,1,"home","good","very good","very good","good",4,4,2,"very good","very good","good","bad",4,4,2
20453,19694,2,0,"home","bad","very bad","very bad","bad",4,5,1,"very bad","very bad","very bad","bad",4,4,2
3214,1729,2,1,"home","bad","bad","bad","good",4,4,2,"good","very good","very good","very good",4,4,2
20454,19694,2,1,"home","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
3215,1729,1,1,"draw","bad","bad","good","good",4,5,1,"very good","very good","very good","good",4,3,3
20455,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"good","good","good","good",4,4,2
3216,1729,1,1,"draw","good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
3217,1729,0,0,"draw","very good","good","good","good",4,3,3,"very good","very good","very good","bad",4,4,2
20456,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
20457,19694,1,0,"home","bad","bad","good","bad",4,4,2,"good","bad","good","good",4,4,2
20458,19694,1,1,"draw","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3218,1729,1,2,"away","good","good","good","bad",4,3,3,"very good","very good","very good","very good",4,4,2
20460,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
20461,19694,2,2,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
20462,19694,1,2,"away","bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3219,1729,2,0,"home","very good","very good","very good","very good",4,3,3,"good","good","good","bad",4,5,1
20464,19694,1,3,"away","very bad","very bad","very bad","bad",4,5,1,"bad","very bad","very bad","bad",4,5,1
20465,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3220,1729,0,4,"away","very good","good","very good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3221,1729,1,5,"away","bad","good","good","good",4,4,2,"very good","very good","very good","very good",4,3,3
20467,19694,3,0,"home","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,5,1
3222,1729,0,2,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
3223,1729,6,0,"home","very good","very good","very good","very good",4,4,2,"bad","bad","good","good",4,4,2
20468,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20469,19694,2,1,"home","bad","bad","bad","good",4,4,2,"bad","bad","very bad","bad",4,4,2
3224,1729,2,0,"home","good","very good","very good","very good",4,4,2,"bad","bad","bad","good",4,4,2
3225,1729,2,2,"draw","good","very good","very good","very good",4,4,2,"very good","good","good","good",4,4,2
3226,1729,2,0,"home","very good","bad","bad","good",4,3,3,"good","very good","good","very good",4,4,2
20471,19694,5,2,"home","bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3227,1729,2,1,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,3,3
20472,19694,0,1,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20473,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
3228,1729,1,2,"away","good","good","good","very good",4,4,2,"good","very good","very good","good",4,4,2
20474,19694,1,1,"draw","bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20475,19694,2,3,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3229,1729,2,1,"home","very good","good","very good","very good",4,3,3,"good","very good","good","very good",4,5,1
20476,19694,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
3230,1729,3,1,"home","very good","very good","very good","very good",4,3,3,"very good","very good","very good","very good",4,4,2
20478,19694,1,1,"draw","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20479,19694,0,2,"away","very bad","very bad","very bad","bad",4,5,1,"bad","bad","bad","bad",4,4,2
3231,1729,1,1,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3232,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","very good",4,5,1
3233,1729,2,2,"draw","good","very good","very good","good",4,4,2,"very good","very good","very good","very good",4,5,1
20481,19694,4,0,"home","bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20482,19694,0,4,"away","very bad","bad","very bad","bad",4,5,1,"bad","bad","bad","bad",4,4,2
3234,1729,3,1,"home","bad","bad","bad","good",4,4,2,"very good","bad","bad","good",4,5,1
20483,19694,0,0,"draw","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,3,3
3235,1729,1,1,"draw","bad","bad","good","good",4,4,2,"very good","very good","good","bad",4,5,1
20484,19694,3,2,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20485,19694,4,0,"home","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3236,1729,2,0,"home","good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
3237,1729,2,0,"home","very good","bad","good","bad",4,5,1,"good","good","good","very good",4,5,1
3238,1729,1,3,"away","good","good","good","bad",4,5,1,"very good","good","good","good",4,4,2
20486,19694,1,0,"home","bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3239,1729,3,1,"home","very good","very good","very good","very good",4,3,3,"good","very good","good","very good",4,5,1
20488,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20489,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","bad","bad","bad",4,5,1
3240,1729,1,2,"away","very good","very good","bad","very good",4,3,3,"very good","bad","good","good",4,4,2
20490,19694,1,5,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
20491,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
3241,1729,1,2,"away","very good","very good","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
3242,1729,0,2,"away","very good","good","good","good",4,4,2,"good","very good","good","very good",4,4,2
20492,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3243,1729,1,3,"away","very good","very good","very good","very good",4,4,2,"very good","very good","good","good",4,4,2
20493,19694,0,0,"draw","bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3244,1729,1,1,"draw","very good","very good","very good","very good",4,4,2,"bad","bad","bad","good",4,4,2
3245,1729,1,6,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,3,3
20495,19694,0,5,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","good",4,4,2
3246,1729,1,0,"home","good","very good","very good","good",4,4,2,"good","good","good","good",4,3,3
20496,19694,3,0,"home","very bad","very bad","bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,3,3
3247,1729,1,0,"home","bad","bad","good","good",4,4,2,"very good","very good","very good","very good",4,3,3
20497,19694,0,1,"away","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3248,1729,2,2,"draw","good","good","good","good",4,4,2,"very good","bad","bad","good",4,5,1
20498,19694,1,0,"home","bad","bad","good","bad",4,4,2,"bad","very bad","bad","bad",4,4,2
20499,19694,0,2,"away","very bad","very bad","very bad","very bad",4,5,1,"very bad","very bad","very bad","bad",4,4,2
2879,1729,3,5,"away","very good","very good","very good","very good",4,3,3,"very good","very good","very good","very good",4,3,3
20500,19694,1,4,"away","very bad","very bad","very bad","bad",4,4,2,"good","bad","bad","very bad",4,4,2
2880,1729,0,1,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
20501,19694,1,3,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2881,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"good","good","good","very good",4,5,1
20502,19694,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
2882,1729,3,3,"draw","bad","bad","bad","good",4,4,2,"very good","good","good","bad",4,4,2
20503,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2883,1729,1,3,"away","good","very good","very good","very good",4,4,2,"good","very good","very good","good",4,4,2
2884,1729,2,2,"draw","good","very good","good","good",4,4,2,"very good","very good","good","very good",4,4,2
20504,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","good","good",4,4,2
2885,1729,3,1,"home","very good","bad","bad","good",4,5,1,"very good","good","good","good",4,5,1
20505,19694,3,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20506,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","bad","bad",4,4,2
2886,1729,3,1,"home","very good","very good","very good","very good",4,4,2,"bad","bad","good","bad",4,5,1
20507,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2887,1729,0,2,"away","very good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
20508,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2888,1729,0,2,"away","good","good","good","good",4,3,3,"very good","very good","very good","very good",4,4,2
20509,19694,1,2,"away","good","bad","very bad","very bad",4,4,2,"very bad","bad","very bad","very bad",4,5,1
20517,19694,2,1,"home","very bad","very bad","very bad","bad",4,4,2,"good","very bad","very bad","very bad",4,5,1
20518,19694,2,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2890,1729,3,2,"home","very good","very good","good","good",4,3,3,"bad","bad","bad","good",4,4,2
20519,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2891,1729,0,1,"away","very good","good","good","bad",4,4,2,"very good","very good","very good","very good",4,3,3
20520,19694,1,0,"home","bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20521,19694,0,3,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
